Country,Year,Total Water Consumption (Billion Cubic Meters),Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Groundwater Depletion Rate (%),Water Scarcity Level,Country_Code,AI_Risk_Score,Risk_Level,Scenario_Low_Rainfall,Scenario_High_Demand,Estimated_Energy_Use_MWh,Estimated_CO2_Emissions_tons,AI_Policy_Insight
Spain,2002,456.5171429,261.0685714,49.28428571,26.34571429,29.23571429,2238.761429,1.991428571,Moderate,16,1,Low,1679.07107175,524.994714335,182.60685716,149.7376228712,Sustainable usage observed. Continue monitoring.
Spain,2003,563.675,304.28625,48.2075,25.1475,28.15375,1316.04875,3.16625,Low,16,1,Low,987.0365625,648.2262499999999,225.47,184.88539999999998,Sustainable usage observed. Continue monitoring.
Spain,2004,636.2816667,282.6116667,41.66833333,25.62666667,27.36166667,1342.11,2.21,Moderate,16,1,Low,1006.5825,731.7239167049999,254.51266668,208.7003866776,Sustainable usage observed. Continue monitoring.
Spain,2005,425.267,309.966,53.8,27.783,24.804,1442.327,1.945,Low,16,1,Low,1081.74525,489.05704999999995,170.10680000000002,139.48757600000002,Sustainable usage observed. Continue monitoring.
Spain,2006,585.9822222,178.1466667,48.90777778,23.86888889,22.94444444,1753.675556,3.061111111,High,16,0,Low,1315.2566669999999,673.87955553,234.39288888000002,192.2021688816,Sustainable usage observed. Continue monitoring.
Spain,2007,446.908125,233.550625,47.08125,27.878125,26.625,1427.354375,2.585,Moderate,16,1,Low,1070.51578125,513.9443437499999,178.76325,146.58586499999998,Sustainable usage observed. Continue monitoring.
Spain,2008,621.0841667,272.0383333,58.8,21.7775,29.81333333,1418.294167,2.769166667,Moderate,16,1,Low,1063.72062525,714.246791705,248.43366668,203.71560667759996,Sustainable usage observed. Continue monitoring.
Spain,2009,448.882,271.046,47.598,31.636,23.797,2202.622,3.278,Moderate,16,1,Low,1651.9665,516.2143,179.55280000000002,147.233296,Sustainable usage observed. Continue monitoring.
Spain,2010,298.6333333,266.3722222,45.82555556,18.01,25.22444444,1427.834444,2.175555556,Moderate,16,1,Low,1070.875833,343.42833329499996,119.45333332000001,97.9517333224,Sustainable usage observed. Continue monitoring.
Spain,2011,436.98,270.69,56.84909091,25.43909091,24.02636364,1765.976364,2.990909091,Moderate,16,1,Low,1324.482273,502.527,174.79200000000003,143.32944,Sustainable usage observed. Continue monitoring.
Spain,2012,434.72,284.7633333,47.39444444,26.12333333,23.73555556,1320.36,3.351111111,Moderate,16,1,Low,990.27,499.928,173.88800000000003,142.58816000000002,Sustainable usage observed. Continue monitoring.
Spain,2013,456.134,275.082,54.408,38.93,25.206,1576.642,2.416,Moderate,16,1,Low,1182.4815,524.5541,182.45360000000002,149.611952,Sustainable usage observed. Continue monitoring.
Spain,2014,387.3223077,299.06,47.85846154,29.88769231,27.81461538,1360.435385,3.163846154,Moderate,16,1,Low,1020.32653875,445.42065385499996,154.92892308,127.0417169256,Sustainable usage observed. Continue monitoring.
Spain,2015,395.4144444,311.2866667,53.37777778,34.61222222,25.69666667,1353.253333,2.32,Low,16,1,Low,1014.9399997500001,454.7266110599999,158.16577776,129.6959377632,Sustainable usage observed. Continue monitoring.
Spain,2016,408.96,329.2477778,58.02333333,36.02,20.82222222,1788.255556,2.21,Low,16,1,Low,1341.191667,470.3039999999999,163.584,134.13888,Sustainable usage observed. Continue monitoring.
Spain,2017,441.78125,311.8475,47.8925,23.11125,25.135,1330.23125,2.79875,Low,16,1,Low,997.6734375000001,508.0484375,176.7125,144.90425,Sustainable usage observed. Continue monitoring.
Spain,2018,554.5890909,249.5854545,44.53727273,30.84818182,24.40727273,1757.610909,2.732727273,Moderate,16,1,Low,1318.20818175,637.777454535,221.83563636,181.90522181519998,Sustainable usage observed. Continue monitoring.
Spain,2019,567.2763636,256.2218182,47.78727273,26.05181818,27.46,1469.868182,2.956363636,Moderate,16,1,Low,1102.4011365,652.3678181399999,226.91054544,186.06664726079998,Sustainable usage observed. Continue monitoring.
Spain,2020,475.7216667,238.9544444,47.09777778,27.45166667,21.72777778,1705.807778,2.676666667,Moderate,16,1,Low,1279.3558335,547.079916705,190.28866668,156.0367066776,Sustainable usage observed. Continue monitoring.
Spain,2021,469.4184615,279.9030769,42.83538462,29.27153846,21.32153846,1415.024615,2.681538462,Moderate,16,1,Low,1061.26846125,539.831230725,187.7673846,153.969255372,Sustainable usage observed. Continue monitoring.
Spain,2022,433.9583333,186.265,56.17,31.57333333,21.72333333,2106.236667,2.091666667,High,16,0,Low,1579.67750025,499.05208329499993,173.58333332,142.3383333224,Sustainable usage observed. Continue monitoring.
Spain,2023,410.89,292.092,51.87,23.788,21.102,1839.922,2.43,Moderate,16,1,Low,1379.9415,472.52349999999996,164.356,134.77192,Sustainable usage observed. Continue monitoring.
Spain,2024,546.9825,278.7425,51.05583333,30.80333333,25.2,1833.629167,2.22,Moderate,16,1,Low,1375.22187525,629.029875,218.793,179.41026,Sustainable usage observed. Continue monitoring.
Turkey,2000,621.2653846,273.5707692,54.79307692,31.21692308,24.73307692,1604.933846,2.746153846,Moderate,17,1,Low,1203.7003845,714.4551922899999,248.50615384,203.7750461488,Sustainable usage observed. Continue monitoring.
Turkey,2001,372.417,280.582,53.551,27.592,24.749,1160.829,2.492,Moderate,17,1,Low,870.62175,428.2795499999999,148.9668,122.152776,Sustainable usage observed. Continue monitoring.
Turkey,2002,364.6341667,309.015,48.64666667,25.89583333,27.43333333,1767.645,2.891666667,Low,17,1,Low,1325.7337499999999,419.32929170499995,145.85366668,119.60000667759999,Sustainable usage observed. Continue monitoring.
Turkey,2003,326.1133333,205.1316667,53.73833333,35.61833333,23.81666667,1366.376667,1.875,Moderate,17,1,Low,1024.7825002499999,375.030333295,130.44533332,106.96517332239999,Sustainable usage observed. Continue monitoring.
Turkey,2004,580.2007143,318.9828571,43.93,28.56,23.22357143,1647.287143,3.05,Low,17,1,Low,1235.4653572500001,667.230821445,232.08028572,190.30583429039999,Sustainable usage observed. Continue monitoring.
Turkey,2005,250.2157143,218.2342857,44.67428571,31.26571429,23.63428571,1805.707143,1.734285714,Moderate,17,1,Low,1354.2803572500002,287.748071445,100.08628572,82.0707542904,Sustainable usage observed. Continue monitoring.
Turkey,2006,238.5777778,356.6333333,59.27777778,24.08,21.27777778,1528.036667,3.268888889,Low,17,1,Low,1146.02750025,274.36444446999997,95.43111112000001,78.2535111184,Sustainable usage observed. Continue monitoring.
Turkey,2007,507.527619,243.7685714,48.23047619,25.44190476,25.83190476,1585.517619,2.689047619,Moderate,17,1,Low,1189.13821425,583.65676185,203.0110476,166.469059032,Sustainable usage observed. Continue monitoring.
Turkey,2008,561.0422222,246.1055556,64.07666667,27.33222222,28.31777778,1486.897778,3.05,Moderate,17,2,Moderate,1115.1733335,645.1985555299999,224.41688888,184.02184888159996,Preventive planning recommended: efficiency & rainfall resilience.
Turkey,2009,588.5592308,271.4430769,53.63461538,25.03307692,26.45692308,1445.251538,2.091538462,Moderate,17,1,Low,1083.9386534999999,676.84311542,235.42369232000001,193.0474277024,Sustainable usage observed. Continue monitoring.
Turkey,2010,559.4483333,294.835,49.48666667,26.29833333,17.395,1073.235,2.63,Moderate,17,1,Low,804.92625,643.3655832949999,223.77933331999998,183.49905332239996,Sustainable usage observed. Continue monitoring.
Turkey,2011,656.747,308.302,51.858,32.782,25.348,1727.334,2.3,Low,17,1,Low,1295.5005,755.2590499999999,262.6988,215.413016,Sustainable usage observed. Continue monitoring.
Turkey,2012,528.5618182,344.8727273,58.39636364,29.32636364,27.00636364,1696.953636,2.898181818,Low,17,1,Low,1272.715227,607.84609093,211.42472727999998,173.36827636959998,Sustainable usage observed. Continue monitoring.
Turkey,2013,486.4728571,309.3385714,50.36285714,33.51428571,20.88857143,1671.73,2.2,Low,17,1,Low,1253.7975000000001,559.443785665,194.58914284000002,159.5630971288,Sustainable usage observed. Continue monitoring.
Turkey,2014,333.6066667,290.3255556,47.01111111,33.99222222,20.02222222,1442.087778,2.124444444,Moderate,17,1,Low,1081.5658335,383.64766670499995,133.44266668,109.4229866776,Sustainable usage observed. Continue monitoring.
Turkey,2015,519.4166667,283.24,45.15166667,27.74333333,28.62666667,2226.573333,2.785,Moderate,17,1,Low,1669.9299997499998,597.3291667049999,207.76666668,170.36866667759998,Sustainable usage observed. Continue monitoring.
Turkey,2016,546.485,245.265,55.77357143,31.12214286,22.05285714,1809.780714,3.039285714,Moderate,17,1,Low,1357.3355354999999,628.4577499999999,218.59400000000002,179.24708,Sustainable usage observed. Continue monitoring.
Turkey,2017,600.2933333,321.4033333,42.67166667,24.3225,27.2075,1419.746667,2.67,Low,17,1,Low,1064.81000025,690.3373332949999,240.11733332,196.8962133224,Sustainable usage observed. Continue monitoring.
Turkey,2018,348.3942857,285.0814286,54.24285714,25.04285714,26.81142857,1612.86,2.267142857,Moderate,17,1,Low,1209.645,400.653428555,139.35771428,114.2733257096,Sustainable usage observed. Continue monitoring.
Turkey,2019,454.1371429,368.23,57.08714286,37.63714286,25.18714286,1400.244286,2.042857143,Low,17,1,Low,1050.1832145,522.257714335,181.65485716,148.95698287119998,Sustainable usage observed. Continue monitoring.
Turkey,2020,316.5153846,204.3346154,55.45230769,24.12153846,25.9,1310.841538,1.645384615,Moderate,17,1,Low,983.1311535,363.99269229,126.60615384,103.8170461488,Sustainable usage observed. Continue monitoring.
Turkey,2021,494.8125,261.5475,51.05916667,27.50666667,25.66083333,1566.1725,2.2025,Moderate,17,1,Low,1174.629375,569.034375,197.925,162.2985,Sustainable usage observed. Continue monitoring.
Turkey,2022,494.2054545,280.7090909,59.33090909,31.51909091,22.01818182,2069.79,2.282727273,Moderate,17,1,Low,1552.3425,568.3362726749999,197.6821818,162.099389076,Sustainable usage observed. Continue monitoring.
Turkey,2023,589.718125,231.86,46.844375,32.35125,24.260625,1069.414375,2.419375,Moderate,17,1,Low,802.06078125,678.1758437499999,235.88725,193.42754499999998,Sustainable usage observed. Continue monitoring.
Turkey,2024,543.2171429,289.775,46.73428571,28.23428571,23.02142857,1500.379286,2.782857143,Moderate,17,1,Low,1125.2844645,624.699714335,217.28685716,178.1752228712,Sustainable usage observed. Continue monitoring.
UK,2000,511.9777778,303.7622222,60.74888889,30.20222222,26.15,1550.187778,1.718888889,Low,18,2,Moderate,1162.6408335,588.7744444699999,204.79111112,167.9287111184,Preventive planning recommended: efficiency & rainfall resilience.
UK,2001,623.7291667,291.4075,49.29666667,19.98,26.32833333,914.5833333,2.129166667,Moderate,18,1,Low,685.937499975,717.288541705,249.49166667999998,204.58316667759996,Sustainable usage observed. Continue monitoring.
UK,2002,553.6775,317.26375,44.54625,30.28,25.5775,2245.45,2.48875,Low,18,1,Low,1684.0874999999999,636.729125,221.471,181.60621999999998,Sustainable usage observed. Continue monitoring.
UK,2003,461.87,312.6483333,40.42833333,34.32166667,24.305,1304.866667,2.078333333,Low,18,1,Low,978.65000025,531.1505,184.74800000000002,151.49336,Sustainable usage observed. Continue monitoring.
UK,2004,325.1322222,356.4788889,39.73555556,28.57111111,27.27888889,1441.938889,2.441111111,Low,18,1,Low,1081.45416675,373.90205553,130.05288888,106.6433688816,Sustainable usage observed. Continue monitoring.
UK,2005,366.83,298.6971429,51.12285714,25.17,31.76714286,1276.987143,2.561428571,Moderate,18,1,Low,957.74035725,421.8545,146.732,120.32024,Sustainable usage observed. Continue monitoring.
UK,2006,416.965,313.617,57.034,31.292,27.559,1848.656,2.26,Low,18,1,Low,1386.492,479.50974999999994,166.786,136.76452,Sustainable usage observed. Continue monitoring.
UK,2007,413.211875,249.995625,55.030625,26.97875,25.735,1572.255,2.505,Moderate,18,1,Low,1179.19125,475.19365625,165.28475000000003,135.53349500000002,Sustainable usage observed. Continue monitoring.
UK,2008,573.33,313.1222222,50.68222222,28.24,15.20888889,1111.303333,2.558888889,Low,18,1,Low,833.4774997500001,659.3295,229.33200000000002,188.05224,Sustainable usage observed. Continue monitoring.
UK,2009,332.8966667,223.7733333,43.24333333,13.27666667,25.45333333,1010.46,4.123333333,Moderate,18,1,Low,757.845,382.831166705,133.15866668,109.1901066776,Sustainable usage observed. Continue monitoring.
UK,2010,633.4355556,289.0511111,45.75888889,29.08222222,27.09444444,1759.832222,2.584444444,Moderate,18,1,Low,1319.8741665,728.45088894,253.37422224000002,207.7668622368,Sustainable usage observed. Continue monitoring.
UK,2011,540.5671429,231.8842857,56.94142857,24.63428571,28.80571429,1563.498571,3.102857143,Moderate,18,1,Low,1172.62392825,621.6522143349999,216.22685716,177.30602287119999,Sustainable usage observed. Continue monitoring.
UK,2012,583.028,256.86,55.234,25.092,28.568,1908.753,2.57,Moderate,18,1,Low,1431.56475,670.4821999999999,233.21120000000002,191.233184,Sustainable usage observed. Continue monitoring.
UK,2013,470.0369231,244.7284615,50.42769231,33.39230769,26.90769231,2098.403846,2.327692308,Moderate,18,1,Low,1573.8028845000001,540.5424615649999,188.01476924000002,154.1721107768,Sustainable usage observed. Continue monitoring.
UK,2014,402.7325,311.57875,44.44875,32.54875,28.5425,1369.095,3.0,Low,18,1,Low,1026.82125,463.14237499999996,161.09300000000002,132.09626,Sustainable usage observed. Continue monitoring.
UK,2015,523.8277778,224.7188889,42.65888889,24.40888889,21.33222222,1669.285556,3.212222222,Moderate,18,1,Low,1251.964167,602.40194447,209.53111112000002,171.8155111184,Sustainable usage observed. Continue monitoring.
UK,2016,394.5872727,285.57,53.00545455,31.70909091,22.00818182,1527.530909,2.139090909,Moderate,18,1,Low,1145.64818175,453.775363605,157.83490908000002,129.42462544560001,Sustainable usage observed. Continue monitoring.
UK,2017,361.1922222,226.0122222,48.27555556,26.38444444,27.13444444,1948.038889,2.832222222,Moderate,18,1,Low,1461.02916675,415.37105553,144.47688888000002,118.47104888160001,Sustainable usage observed. Continue monitoring.
UK,2018,628.4711111,248.5822222,55.56444444,30.03222222,24.52111111,1746.037778,2.272222222,Moderate,18,1,Low,1309.5283335,722.7417777649999,251.38844444000003,206.1385244408,Sustainable usage observed. Continue monitoring.
UK,2019,475.0791667,281.0666667,53.50666667,26.58,23.5575,1515.801667,2.711666667,Moderate,18,1,Low,1136.85125025,546.341041705,190.03166668,155.82596667759998,Sustainable usage observed. Continue monitoring.
UK,2020,553.333,251.084,52.326,31.898,20.014,1944.06,2.378,Moderate,18,1,Low,1458.045,636.3329499999999,221.3332,181.493224,Sustainable usage observed. Continue monitoring.
UK,2021,525.818,238.202,56.3,27.606,28.488,1511.726,2.914,Moderate,18,1,Low,1133.7945,604.6906999999999,210.3272,172.468304,Sustainable usage observed. Continue monitoring.
UK,2022,471.931,282.425,54.908,24.93,26.099,1836.534,2.937,Moderate,18,1,Low,1377.4005000000002,542.72065,188.7724,154.793368,Sustainable usage observed. Continue monitoring.
UK,2023,519.0361538,337.9776923,50.62153846,27.77307692,23.56923077,1585.790769,2.583076923,Low,18,1,Low,1189.34307675,596.8915768699999,207.61446152,170.2438584464,Sustainable usage observed. Continue monitoring.
UK,2024,498.77875,334.45375,48.76875,27.89,25.575,1576.25875,2.82375,Low,18,1,Low,1182.1940625,573.5955624999999,199.5115,163.59943,Sustainable usage observed. Continue monitoring.
USA,2000,631.304,275.05,45.629,29.396,21.615,2080.405,1.814,Moderate,19,1,Low,1560.30375,725.9995999999999,252.5216,207.067712,Sustainable usage observed. Continue monitoring.
USA,2001,445.1727273,300.59,50.02090909,20.72272727,26.71272727,1845.639091,3.025454545,Low,19,1,Low,1384.22931825,511.948636395,178.06909092,146.0166545544,Sustainable usage observed. Continue monitoring.
USA,2002,606.1272727,229.0963636,46.24545455,23.85090909,28.93181818,1411.564545,2.382727273,Moderate,19,1,Low,1058.67340875,697.046363605,242.45090908000003,198.80974544560002,Sustainable usage observed. Continue monitoring.
USA,2003,601.7725,250.8616667,47.18416667,31.21416667,25.23416667,1179.5675,2.644166667,Moderate,19,1,Low,884.6756250000001,692.038375,240.70900000000003,197.38138,Sustainable usage observed. Continue monitoring.
USA,2004,626.24,320.4123077,52.50846154,28.36769231,24.63,1542.064615,3.127692308,Low,19,1,Low,1156.54846125,720.1759999999999,250.496,205.40672,Sustainable usage observed. Continue monitoring.
USA,2005,465.765,326.798,53.88,18.971,25.53,1558.947,2.989,Low,19,1,Low,1169.2102499999999,535.62975,186.306,152.77092,Sustainable usage observed. Continue monitoring.
USA,2006,444.7588889,334.0377778,58.65333333,28.87222222,28.33333333,1992.126667,3.084444444,Low,19,1,Low,1494.0950002499999,511.47272223499994,177.90355556,145.8809155592,Sustainable usage observed. Continue monitoring.
USA,2007,649.6291667,287.13,49.7325,26.3875,24.375,1783.709167,3.150833333,Moderate,19,1,Low,1337.78187525,747.073541705,259.85166668000005,213.07836667760003,Sustainable usage observed. Continue monitoring.
USA,2008,548.2515385,252.7869231,46.98615385,25.17615385,24.98,1691.000769,1.811538462,Moderate,19,1,Low,1268.25057675,630.489269275,219.30061540000003,179.826504628,Sustainable usage observed. Continue monitoring.
USA,2009,743.6711111,291.4511111,51.75888889,27.08,24.74777778,1732.991111,2.148888889,Moderate,19,1,Low,1299.74333325,855.2217777649998,297.46844444,243.92412444079997,Sustainable usage observed. Continue monitoring.
USA,2010,626.2214286,193.34,53.69571429,24.46142857,20.44857143,2032.701429,1.912857143,High,19,0,Low,1524.52607175,720.1546428899999,250.48857144,205.40062858079997,Sustainable usage observed. Continue monitoring.
USA,2011,556.9666667,302.7077778,50.31,26.79444444,28.63222222,2110.113333,1.811111111,Low,19,1,Low,1582.58499975,640.5116667049999,222.78666668000002,182.68506667760002,Sustainable usage observed. Continue monitoring.
USA,2012,589.28,286.6557143,53.03071429,25.64857143,29.54571429,1492.678571,2.286428571,Moderate,19,1,Low,1119.5089282499998,677.6719999999999,235.712,193.28383999999997,Sustainable usage observed. Continue monitoring.
USA,2013,318.79,352.41,49.1425,30.51375,23.555,2019.13875,1.5325,Low,19,1,Low,1514.3540625,366.6085,127.51600000000002,104.56312000000001,Sustainable usage observed. Continue monitoring.
USA,2014,455.4454545,258.6663636,45.85454545,30.85636364,22.04818182,2111.826364,1.940909091,Moderate,19,1,Low,1583.869773,523.762272675,182.1781818,149.386109076,Sustainable usage observed. Continue monitoring.
USA,2015,451.5457143,247.3714286,49.78785714,33.30428571,23.83928571,1341.811429,3.388571429,Moderate,19,1,Low,1006.35857175,519.2775714449999,180.61828572000002,148.1069942904,Sustainable usage observed. Continue monitoring.
USA,2016,502.996,277.038,47.667,26.53,23.103,1739.999,2.645,Moderate,19,1,Low,1304.99925,578.4454,201.1984,164.982688,Sustainable usage observed. Continue monitoring.
USA,2017,431.505,248.019,57.999,31.694,29.452,1529.067,2.304,Moderate,19,1,Low,1146.80025,496.23074999999994,172.602,141.53364,Sustainable usage observed. Continue monitoring.
USA,2018,568.125,275.02,41.67,29.94333333,18.65666667,1245.671667,2.028333333,Moderate,19,1,Low,934.25375025,653.34375,227.25,186.345,Sustainable usage observed. Continue monitoring.
USA,2019,547.864375,283.96875,46.826875,25.886875,22.58,1461.96625,2.825,Moderate,19,1,Low,1096.4746875,630.04403125,219.14575000000002,179.69951500000002,Sustainable usage observed. Continue monitoring.
USA,2020,418.097,292.97,47.448,25.266,27.538,1510.662,2.431,Moderate,19,1,Low,1132.9965,480.81154999999995,167.2388,137.13581599999998,Sustainable usage observed. Continue monitoring.
USA,2021,572.094,275.978,46.195,32.223,26.72,754.615,2.628,Moderate,19,3,Moderate,565.9612500000001,657.9081,228.83760000000004,187.64683200000002,Preventive planning recommended: efficiency & rainfall resilience.
USA,2022,440.978,292.039,54.81,30.918,22.638,2119.898,2.871,Moderate,19,1,Low,1589.9235,507.12469999999996,176.39120000000003,144.64078400000002,Sustainable usage observed. Continue monitoring.
USA,2023,566.865,261.1975,62.945,25.2075,21.6325,1439.155,1.5975,Moderate,19,2,Moderate,1079.36625,651.8947499999999,226.746,185.93171999999998,Preventive planning recommended: efficiency & rainfall resilience.
USA,2024,249.485,186.374,51.386,24.769,27.677,1771.199,1.638,High,19,0,Low,1328.39925,286.90775,99.79400000000001,81.83108,Sustainable usage observed. Continue monitoring.
